CurrentLocalTime,FlightState,accel.getAccelX_mss(),gyro.getGyroX_rads(),errorX,cumErrorX,rateErrorX,lastErrorX,outputX,rotatedOutputX,ServoXwrite,ServoX,x,accel.getAccelY_mss(),gyro.getGyroY_rads(),errorY,cumErrorY,rateErrorY,lastErrorY,outputY,rotatedOutputY,ServoYwrite,ServoY,y,z,accel.getAccelZ_mss(),gyro.getGyroZ_rads(),pyro1_State,pyro2_State,pyro3_State,accel.getTemperature_C()
2.89,2,6.35,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.92,-7.58,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.27,-1.86,0.78,0.08,0,1,0,20.75
2.89,2,6.34,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.89,-7.69,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.27,-1.82,0.67,0.08,0,1,0,20.75
2.89,2,6.25,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.89,-7.61,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.27,-1.82,0.85,0.08,0,1,0,20.75
2.9,2,6.2,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.69,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.3,-1.71,0.88,0.01,0,1,0,20.75
2.9,2,6.28,-0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.68,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.68,0.82,0.13,0,1,0,20.75
2.9,2,6.26,-0.17,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.64,0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.68,0.85,0.13,0,1,0,20.75
2.9,2,6.34,0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.74,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.68,0.8,0,0,1,0,20.75
2.9,2,6.32,-0.19,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.74,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.68,0.83,0.14,0,1,0,20.75
2.9,2,6.41,-0.11,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.8,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.68,0.81,0.08,0,1,0,20.75
2.91,2,6.44,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.81,-7.81,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.68,0.8,0.07,0,1,0,20.75
2.91,2,6.53,-0.11,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.52,-7.84,0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.36,-1.47,0.86,0.1,0,1,0,20.75
2.91,2,6.52,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.5,-7.89,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.37,-1.46,0.88,0.16,0,1,0,20.75
2.91,2,6.42,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.5,-7.79,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.37,-1.46,0.72,0.15,0,1,0,20.75
2.91,2,6.49,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.5,-7.87,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.37,-1.46,0.77,0.12,0,1,0,20.75
2.91,2,6.45,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.5,-7.73,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.37,-1.46,0.69,-0.04,0,1,0,20.75
2.91,2,6.44,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.76,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.47,-1.51,0.81,0.08,0,1,0,20.75
2.92,2,6.31,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.57,-7.72,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.48,-1.51,0.81,0.04,0,1,0,20.75
2.92,2,6.44,-0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.57,-7.67,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.49,-1.5,0.83,0,0,1,0,20.75
2.92,2,6.49,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.71,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.48,-1.51,0.87,0.02,0,1,0,20.75
2.92,2,6.48,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.6,-7.76,0.13,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.48,-1.54,0.81,0.06,0,1,0,20.75
2.92,2,6.51,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.71,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.48,-1.53,0.65,0.03,0,1,0,20.75
2.92,2,6.54,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.7,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.48,-1.54,0.85,0.01,0,1,0,20.75
2.93,2,6.57,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.63,0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.48,-1.54,0.72,-0.1,0,1,0,20.75
2.93,2,6.56,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.55,-7.68,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.46,-1.53,0.85,-0.1,0,1,0,20.75
2.93,2,6.51,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.54,-7.66,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.45,-1.52,0.78,-0.09,0,1,0,20.75
2.93,2,6.56,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.53,-7.71,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.43,-1.5,0.81,-0.06,0,1,0,20.75
2.93,2,6.47,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.51,-7.67,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.41,-1.48,0.77,-0.11,0,1,0,20.75
2.93,2,6.44,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.49,-7.55,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.41,-1.46,0.74,-0.1,0,1,0,20.75
2.94,2,6.47,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.49,-7.64,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.41,-1.45,0.73,-0.24,0,1,0,20.75
2.94,2,6.36,-0.13,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.49,-7.61,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.41,-1.45,0.68,-0.08,0,1,0,20.75
2.94,2,6.36,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.49,-7.61,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.41,-1.45,0.81,-0.05,0,1,0,20.75
2.94,2,6.3,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.47,-7.53,-0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.39,-1.41,0.91,-0.07,0,1,0,20.75
2.94,2,6.25,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.44,-7.51,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.39,-1.36,0.82,-0.09,0,1,0,20.75
2.94,2,6.15,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.44,-7.37,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.38,-1.36,0.88,-0.05,0,1,0,20.75
2.95,2,6.26,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.45,-7.53,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.34,-1.39,0.83,-0.01,0,1,0,20.75
2.95,2,6.21,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.44,-7.52,-0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.32,-1.4,0.83,0.02,0,1,0,20.75
2.95,2,6.22,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.44,-7.4,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.32,-1.4,0.78,0,0,1,0,20.75
2.95,2,6.18,0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.44,-7.39,-0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.32,-1.4,0.72,-0.09,0,1,0,20.75
2.95,2,6.26,0.18,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.44,-7.43,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.32,-1.4,0.8,-0.03,0,1,0,20.75
2.95,2,6.29,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.4,-7.49,0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.2,-1.35,0.67,-0.15,0,1,0,20.75
2.96,2,6.38,0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.4,-7.6,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.19,-1.36,0.67,-0.17,0,1,0,20.75
2.96,2,6.34,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.39,-7.45,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.19,-1.35,0.65,-0.04,0,1,0,20.75
2.96,2,6.34,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.37,-7.49,0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.18,-1.33,0.71,-0.1,0,1,0,20.75
2.96,2,6.4,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.37,-7.54,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.18,-1.33,0.75,-0.08,0,1,0,20.75
2.96,2,6.36,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.34,-7.55,0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.2,-1.29,0.72,-0.07,0,1,0,20.75
2.96,2,6.39,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.34,-7.48,-0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.2,-1.29,0.65,-0.09,0,1,0,20.75
2.96,2,6.39,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.34,-7.48,0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.2,-1.29,0.54,-0.04,0,1,0,20.75
2.97,2,6.36,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.38,-7.51,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.16,-1.3,0.57,-0.07,0,1,0,20.75
2.97,2,6.39,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.42,-7.55,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.14,-1.35,0.61,-0.05,0,0,0,20.75
2.97,2,6.38,-0.11,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.42,-7.51,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.14,-1.35,0.65,-0.01,0,0,0,20.75
2.97,2,6.39,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.42,-7.53,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.14,-1.35,0.62,-0.07,0,0,0,20.75
2.97,2,6.29,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.46,-7.59,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.05,-1.33,0.69,-0.04,0,0,0,20.75
2.97,2,6.28,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.48,-7.59,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.01,-1.34,0.65,-0.05,0,0,0,20.75
2.97,2,6.39,0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.48,-7.56,-0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-52.01,-1.34,0.62,-0.14,0,0,0,20.75
2.98,2,6.31,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.52,-7.56,-0.15,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.92,-1.34,0.62,-0.19,0,0,0,20.75
2.98,2,6.32,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.38,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.9,-1.37,0.73,-0.1,0,0,0,20.75
2.98,2,6.28,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.41,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.9,-1.37,0.63,-0.04,0,0,0,20.75
2.98,2,6.31,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.44,-0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.9,-1.37,0.75,-0.01,0,0,0,20.75
2.98,2,6.25,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.61,-7.42,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.9,-1.38,0.72,-0.05,0,0,0,20.75
2.98,2,6.26,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.64,-7.28,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.87,-1.41,0.83,-0.07,0,0,0,20.75
2.98,2,6.41,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.64,-7.42,-0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.87,-1.41,0.8,-0.11,0,0,0,20.75
2.99,2,6.33,0.15,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.64,-7.43,-0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.87,-1.41,0.7,-0.24,0,0,0,20.75
2.99,2,6.38,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.59,-7.41,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.88,-1.34,0.85,0.02,0,0,0,20.75
2.99,2,6.42,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.43,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.86,-1.33,0.85,-0.08,0,0,0,20.75
2.99,2,6.36,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.45,0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.84,-1.31,0.85,-0.01,0,0,0,20.75
2.99,2,6.4,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.56,-7.43,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.84,-1.31,0.75,-0.15,0,0,0,20.75
2.99,2,6.33,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.55,-7.51,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.82,-1.33,0.75,0.07,0,0,0,20.75
3,2,6.42,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.57,-7.53,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.81,-1.36,0.73,-0.02,0,0,0,20.75
3,2,6.41,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.61,-7.59,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.78,-1.4,0.62,-0.05,0,0,0,20.75
3,2,6.46,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.61,-7.69,0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.75,-1.41,0.6,0.01,0,0,0,20.75
3,2,6.46,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.6,-7.51,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.73,-1.41,0.66,-0.06,0,0,0,20.75
3,2,6.46,0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.53,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.71,-1.39,0.68,-0.12,0,0,0,20.75
3,2,6.49,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.64,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.71,-1.39,0.65,-0.12,0,0,0,20.75
3.01,2,6.47,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.58,-7.53,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.71,-1.39,0.64,-0.15,0,0,0,20.75
3.01,2,6.46,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.6,-7.51,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.71,-1.42,0.65,-0.04,0,0,0,20.75
3.01,2,6.42,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.61,-7.52,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.7,-1.43,0.68,-0.14,0,0,0,20.75
3.01,2,6.41,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.6,-7.52,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.68,-1.41,0.63,-0.09,0,0,0,20.75
3.01,2,6.43,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.6,-7.48,-0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.68,-1.41,0.66,0.01,0,0,0,20.75
3.01,2,6.38,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.61,-7.5,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.65,-1.42,0.77,-0.04,0,0,0,20.75
3.02,2,6.45,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.63,-7.5,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.63,-1.44,0.72,-0.04,0,0,0,20.75
3.02,2,6.38,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.62,-7.48,-0.18,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.6,-1.42,0.72,-0.21,0,0,0,20.75
3.02,2,6.39,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.61,-7.53,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.56,-1.39,0.73,-0.09,0,0,0,20.75
3.02,2,6.41,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.6,-7.54,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.56,-1.37,0.59,-0.17,0,0,0,20.75
3.02,2,6.38,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.62,-7.51,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.52,-1.39,0.82,-0.24,0,0,0,20.75
3.02,2,6.41,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.64,-7.49,0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.52,-1.39,0.66,-0.04,0,0,0,20.75
3.03,2,6.42,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.67,-7.55,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.48,-1.42,0.74,-0.15,0,0,0,20.75
3.03,2,6.3,0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.66,-7.5,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.45,-1.39,0.75,-0.08,0,0,0,20.75
3.03,2,6.45,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.68,-7.51,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.44,-1.39,0.74,-0.16,0,0,0,20.75
3.03,2,6.41,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.69,-7.56,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.44,-1.4,0.76,-0.15,0,0,0,20.75
3.03,2,6.41,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.7,-7.46,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.43,-1.41,0.85,-0.22,0,0,0,20.75
3.03,2,6.51,0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.71,-7.59,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.39,-1.43,0.78,-0.2,0,0,0,20.75
3.04,2,6.63,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.73,-7.64,-0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.36,-1.43,0.84,-0.05,0,0,0,20.75
3.04,2,6.64,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.74,-7.61,-0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.33,-1.44,0.88,-0.12,0,0,0,20.75
3.04,2,6.65,0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.74,-7.63,-0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.33,-1.44,0.84,-0.08,0,0,0,20.75
3.04,2,6.67,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.77,-7.65,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.29,-1.5,0.76,-0.09,0,0,0,20.75
3.04,2,6.67,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.8,-7.63,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.24,-1.53,0.69,-0.16,0,0,0,20.75
3.04,2,6.74,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.82,-7.64,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.2,-1.55,0.78,-0.29,0,0,0,20.75
3.05,2,6.84,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.84,-7.68,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.14,-1.55,0.68,-0.28,0,0,0,20.75
3.05,2,6.74,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.84,-7.46,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.14,-1.55,0.71,-0.16,0,0,0,20.75
3.05,2,6.68,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.84,-7.47,-0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-51.14,-1.55,0.73,-0.26,0,0,0,20.75
3.05,2,6.77,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.79,-7.41,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.99,-1.47,0.63,-0.29,0,0,0,20.75
3.05,2,6.69,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.8,-7.48,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.93,-1.49,0.78,-0.43,0,0,0,20.75
3.05,2,6.64,0.14,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.8,-7.41,-0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.89,-1.49,0.76,-0.39,0,0,0,20.75
3.06,2,6.69,0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.84,-7.48,-0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.82,-1.53,0.72,-0.24,0,0,0,20.75
3.06,2,6.61,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.87,-7.46,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.74,-1.58,0.79,-0.48,0,0,0,20.75
3.06,2,6.69,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.87,-7.49,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.74,-1.58,0.78,-0.42,0,0,0,20.75
3.06,2,6.7,0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.83,-7.46,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.59,-1.55,0.81,-0.47,0,0,0,20.75
3.06,2,6.64,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.85,-7.33,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.5,-1.56,0.88,-0.27,0,0,0,20.75
3.06,2,6.65,0.18,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.85,-7.48,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.5,-1.56,0.8,-0.41,0,0,0,20.75
3.07,2,6.62,0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.85,-7.44,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.5,-1.56,0.81,-0.4,0,0,0,20.75
3.07,2,6.58,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,0.89,-7.4,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-50.24,-1.65,0.77,-0.56,0,0,0,20.75
